iter	Passed	Remaining
936	20568	1382
937	20589	1360
938	20609	1338
939	20632	1316
940	20653	1294
941	20675	1273
942	20698	1251
943	20718	1229
944	20738	1206
945	20760	1185
946	20781	1163
947	20800	1140
948	20825	1119
949	20850	1097
950	20876	1075
951	20902	1053
952	20927	1032
953	20947	1010
954	20968	988
955	20988	965
956	21012	944
957	21033	922
958	21053	900
959	21075	878
960	21097	856
961	21120	834
962	21144	812
963	21164	790
964	21186	768
965	21208	746
966	21230	724
967	21250	702
968	21270	680
969	21292	658
970	21312	636
971	21330	614
972	21353	592
973	21372	570
974	21395	548
975	21416	526
976	21439	504
977	21458	482
978	21479	460
979	21499	438
980	21519	416
981	21541	394
982	21563	372
983	21583	350
984	21604	329
985	21624	307
986	21645	285
987	21668	263
988	21691	241
989	21713	219
990	21733	197
991	21753	175
992	21775	153
993	21795	131
994	21816	109
995	21836	87
996	21860	65
997	21879	43
998	21897	21
999	21917	0
